"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"241","GO:0065009","regulation of molecular function","Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding.","0.602% (17/2823)",0.008450754,2.07,"ENSG00000048052;ENSG00000070193;ENSG00000078295;ENSG00000102466;ENSG00000113448;ENSG00000129682;ENSG00000138698;ENSG00000149948;ENSG00000150672;ENSG00000153317;ENSG00000156299;ENSG00000164741;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000198947","HDAC9;FGF10;ADCY2;FGF14;PDE4D;FGF13;RAP1GDS1;HMGA2;DLG2;ASAP1;TIAM1;DLC1;ROR2;NLGN1;ROBO1;EFNA5;DMD"
"242","GO:0070252","actin-mediated cell contraction","The actin filament-based process in which cytoplasmic actin filaments slide past one another resulting in contraction of all or part of the cell body.","3.448% (4/116)",0.0006086585,3.22,"ENSG00000064042;ENSG00000113448;ENSG00000129682;ENSG00000198947","LIMCH1;PDE4D;FGF13;DMD"
"243","GO:0070296","sarcoplasmic reticulum calcium ion transport","The directed movement of calcium ions (Ca2+) into, out of or within the sarcoplasmic reticulum.","5.128% (2/39)",0.007544992,2.12,"ENSG00000113448;ENSG00000198947","PDE4D;DMD"
"244","GO:0071542","dopaminergic neuron differentiation","The process in which a neuroblast acquires the specialized structural and functional features of a dopaminergic neuron, a neuron that secretes dopamine.","5.882% (2/34)",0.005773472,2.24,"ENSG00000147655;ENSG00000156299","RSPO2;TIAM1"
"245","GO:0071709","membrane assembly","The aggregation, arrangement and bonding together of a set of components to form a membrane.","5.405% (2/37)",0.006810322,2.17,"ENSG00000153707;ENSG00000169760","PTPRD;NLGN1"
"246","GO:0071840","cellular component organization or biogenesis","A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component.","0.479% (30/6257)",0.008026109,2.1,"ENSG00000048052;ENSG00000064042;ENSG00000070193;ENSG00000106571;ENSG00000129682;ENSG00000138698;ENSG00000140937;ENSG00000144724;ENSG00000145681;ENSG00000145730;ENSG00000146247;ENSG00000149948;ENSG00000150275;ENSG00000150672;ENSG00000153317;ENSG00000153707;ENSG00000154162;ENSG00000156299;ENSG00000158321;ENSG00000164741;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000183098;ENSG00000183580;ENSG00000184349;ENSG00000187079;ENSG00000188517;ENSG00000196628;ENSG00000198947","HDAC9;LIMCH1;FGF10;GLI3;FGF13;RAP1GDS1;CDH11;PTPRG;HAPLN1;PAM;PHIP;HMGA2;PCDH15;DLG2;ASAP1;PTPRD;CDH12;TIAM1;AUTS2;DLC1;ROR2;NLGN1;ROBO1;GPC6;FBXL7;EFNA5;TEAD1;COL25A1;TCF4;DMD"
"247","GO:0071902","positive regulation of protein serine/threonine kinase activity","Any process that increases the rate, frequency, or extent of protein serine/threonine kinase activity.","1.603% (5/312)",0.003817188,2.42,"ENSG00000070193;ENSG00000149948;ENSG00000156299;ENSG00000169071;ENSG00000169855","FGF10;HMGA2;TIAM1;ROR2;ROBO1"
"248","GO:0072657","protein localization to membrane","A process in which a protein is transported to, or maintained in, a specific location in a membrane.","1.102% (7/635)",0.005010555,2.3,"ENSG00000129682;ENSG00000150672;ENSG00000156299;ENSG00000169760;ENSG00000179399;ENSG00000183098;ENSG00000185774","FGF13;DLG2;TIAM1;NLGN1;GPC5;GPC6;KCNIP4"
"249","GO:0086004","regulation of cardiac muscle cell contraction","Any process that modulates the frequency, rate or extent of cardiac muscle cell contraction.","6.25% (2/32)",0.00512638,2.29,"ENSG00000113448;ENSG00000129682","PDE4D;FGF13"
"250","GO:0090109","regulation of cell-substrate junction assembly","Any process that modulates the rate, frequency, or extent of cell-substrate junction assembly. Cell-substrate junction assembly is the aggregation, arrangement and bonding together of a set of components to form a junction between a cell and its substrate.","4.762% (3/63)",0.001223771,2.91,"ENSG00000064042;ENSG00000164741;ENSG00000184349","LIMCH1;DLC1;EFNA5"
"251","GO:0090175","regulation of establishment of planar polarity","Any process that modulates the rate, frequency or extent of the establishment of planar polarity, the coordinated organization of groups of cells in a tissue, such that they all orient to similar coordinates.","2.679% (3/112)",0.006260476,2.2,"ENSG00000156299;ENSG00000169071;ENSG00000183098","TIAM1;ROR2;GPC6"
"252","GO:0090263","positive regulation of canonical Wnt signaling pathway","Any process that increases the rate, frequency, or extent of the Wnt signaling pathway through beta-catenin, the series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes.","2.667% (4/150)",0.001584122,2.8,"ENSG00000070193;ENSG00000147655;ENSG00000169071;ENSG00000179399","FGF10;RSPO2;ROR2;GPC5"
"253","GO:0097090","presynaptic membrane organization","A process which results in the assembly, arrangement of constituent parts, or disassembly of a presynaptic membrane, including any proteins associated with the membrane, but excluding other cellular components. A presynaptic membrane is a specialized area of membrane of the axon terminal that faces the plasma membrane of the neuron or muscle fiber with which the axon terminal establishes a synaptic junction.","18.182% (2/11)",0.000594592,3.23,"ENSG00000153707;ENSG00000169760","PTPRD;NLGN1"
"254","GO:0097105","presynaptic membrane assembly","The aggregation, arrangement and bonding together of a set of components to form a presynaptic membrane, including any proteins associated with the membrane, but excluding other cellular components. A presynaptic membrane is a  specialized area of membrane of the axon terminal that faces the plasma membrane of the neuron or muscle fiber with which the axon terminal establishes a synaptic junction.","20% (2/10)",0.0004875297,3.31,"ENSG00000153707;ENSG00000169760","PTPRD;NLGN1"
"255","GO:0097106","postsynaptic density organization","A process that results in the assembly, arrangement of constituent parts, or disassembly of a postsynaptic density, a region that lies adjacent to the cytoplasmic face of the postsynaptic membrane at excitatory synapse.","9.091% (3/33)",0.0001804649,3.74,"ENSG00000150672;ENSG00000153707;ENSG00000169760","DLG2;PTPRD;NLGN1"
"256","GO:0097120","receptor localization to synapse","Any process in which a receptor is transported to, and/or maintained at the synapse, the junction between a nerve fiber of one neuron and another neuron or muscle fiber or glial cell.","5.357% (3/56)",0.0008684472,3.06,"ENSG00000150672;ENSG00000169760;ENSG00000183098","DLG2;NLGN1;GPC6"
"257","GO:0098609","cell-cell adhesion","The attachment of one cell to another cell via adhesion molecules.","1.236% (10/809)",0.0002997165,3.52,"ENSG00000106571;ENSG00000140937;ENSG00000150275;ENSG00000150672;ENSG00000153707;ENSG00000154162;ENSG00000169760;ENSG00000169855;ENSG00000183098;ENSG00000184349","GLI3;CDH11;PCDH15;DLG2;PTPRD;CDH12;NLGN1;ROBO1;GPC6;EFNA5"
"258","GO:0098698","postsynaptic specialization assembly","The aggregation, arrangement and bonding together of a set of components to form a postsynaptic specialization, a region that lies adjacent to the cytoplasmic face of the postsynaptic membrane.","9.091% (2/22)",0.002439093,2.61,"ENSG00000153707;ENSG00000169760","PTPRD;NLGN1"
"259","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","The attachment of one cell to another cell via adhesion molecules that are at least partially embedded in the plasma membrane.","3.15% (8/254)",1.85364e-06,5.73,"ENSG00000140937;ENSG00000150275;ENSG00000153707;ENSG00000154162;ENSG00000169760;ENSG00000169855;ENSG00000183098;ENSG00000184349","CDH11;PCDH15;PTPRD;CDH12;NLGN1;ROBO1;GPC6;EFNA5"
"260","GO:0098743","cell aggregation","The clustering together and adhesion of initially separate cells to form an aggregate.  Examples include the clustering of unicellular organisms or blood cells in suspension and the condensation of mesenchymal cells during cartilage formation.","9.091% (2/22)",0.002439093,2.61,"ENSG00000134532;ENSG00000169071","SOX5;ROR2"
"261","GO:0099054","presynapse assembly","The aggregation, arrangement and bonding together of a set of components to form a presynapse.","5.882% (3/51)",0.0006601667,3.18,"ENSG00000153707;ENSG00000169760;ENSG00000183098","PTPRD;NLGN1;GPC6"
"262","GO:0099068","postsynapse assembly","The aggregation, arrangement and bonding together of a set of components to form a postsynapse.","6.25% (2/32)",0.00512638,2.29,"ENSG00000153707;ENSG00000169760","PTPRD;NLGN1"
"263","GO:0099084","postsynaptic specialization organization","A process that results in the assembly, arrangement of constituent parts, or disassembly of a postsynaptic specialization, a structure that lies adjacent to the cytoplasmic face of the postsynaptic membrane.","8.333% (3/36)",0.000234498,3.63,"ENSG00000150672;ENSG00000153707;ENSG00000169760","DLG2;PTPRD;NLGN1"
"264","GO:0099172","presynapse organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a presynapse.","5.556% (3/54)",0.0007807625,3.11,"ENSG00000153707;ENSG00000169760;ENSG00000183098","PTPRD;NLGN1;GPC6"
"265","GO:0099173","postsynapse organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a postsynapse.","2.41% (4/166)",0.002293494,2.64,"ENSG00000150672;ENSG00000153707;ENSG00000156299;ENSG00000169760","DLG2;PTPRD;TIAM1;NLGN1"
"266","GO:0099174","regulation of presynapse organization","Any process that modulates the physical form of a presynapse.","8.108% (3/37)",0.000254587,3.59,"ENSG00000153707;ENSG00000169760;ENSG00000183098","PTPRD;NLGN1;GPC6"
"267","GO:0099175","regulation of postsynapse organization","Any process that modulates the physical form of a postsynapse.","3.409% (3/88)",0.003188678,2.5,"ENSG00000153707;ENSG00000156299;ENSG00000169760","PTPRD;TIAM1;NLGN1"
"268","GO:0099545","trans-synaptic signaling by trans-synaptic complex","Cell-cell signaling between presynapse and postsynapse mediated by a trans-synaptic protein complex.","22.222% (2/9)",0.000390862,3.41,"ENSG00000153707;ENSG00000169760","PTPRD;NLGN1"
"269","GO:0099560","synaptic membrane adhesion","The attachment of presynaptic membrane to postsynaptic membrane via adhesion molecules that are at least partially embedded in the plasma membrane.","13.333% (4/30)",2.880123e-06,5.54,"ENSG00000153707;ENSG00000169760;ENSG00000183098;ENSG00000184349","PTPRD;NLGN1;GPC6;EFNA5"
"270","GO:0099633","protein localization to postsynaptic specialization membrane","A process in which a protein is transported to, or maintained in, a location within the membrane adjacent to a postsynaptic specialization (e.g. post synaptic density).","9.524% (2/21)",0.00222211,2.65,"ENSG00000150672;ENSG00000183098","DLG2;GPC6"
"271","GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","A process in which a neurotransmitter is transported to, or maintained in, a location within the membrane adjacent to a postsynaptic specialization (e.g. postsynaptic density).","9.524% (2/21)",0.00222211,2.65,"ENSG00000150672;ENSG00000183098","DLG2;GPC6"
"272","GO:0110110","positive regulation of animal organ morphogenesis","Any process that activates or increases the frequency, rate or extent of animal organ morphogenesis.","5.882% (2/34)",0.005773472,2.24,"ENSG00000070193;ENSG00000169855","FGF10;ROBO1"
"273","GO:0120035","regulation of plasma membrane bounded cell projection organization","Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of plasma membrane bounded cell projections.","1.613% (10/620)",3.314651e-05,4.48,"ENSG00000129682;ENSG00000144724;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000198947","FGF13;PTPRG;PTPRD;TIAM1;AUTS2;ROR2;NLGN1;ROBO1;EFNA5;DMD"
"274","GO:0120036","plasma membrane bounded cell projection organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasma membrane bounded prolongation or process extending from a cell, e.g. a cilium or axon.","0.991% (15/1514)",8.703933e-05,4.06,"ENSG00000106571;ENSG00000129682;ENSG00000140937;ENSG00000144724;ENSG00000150275;ENSG00000153317;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000188517;ENSG00000198947","GLI3;FGF13;CDH11;PTPRG;PCDH15;ASAP1;PTPRD;TIAM1;AUTS2;ROR2;NLGN1;ROBO1;EFNA5;COL25A1;DMD"
"275","GO:0120039","plasma membrane bounded cell projection morphogenesis","The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized.","1.647% (11/668)",1.031481e-05,4.99,"ENSG00000106571;ENSG00000129682;ENSG00000140937;ENSG00000153707;ENSG00000156299;ENSG00000158321;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000188517;ENSG00000198947","GLI3;FGF13;CDH11;PTPRD;TIAM1;AUTS2;NLGN1;ROBO1;EFNA5;COL25A1;DMD"
"276","GO:0150115","cell-substrate junction organization",NA,"2.857% (3/105)",0.00523424,2.28,"ENSG00000064042;ENSG00000164741;ENSG00000184349","LIMCH1;DLC1;EFNA5"
"277","GO:0150116","regulation of cell-substrate junction organization",NA,"4.412% (3/68)",0.00152635,2.82,"ENSG00000064042;ENSG00000164741;ENSG00000184349","LIMCH1;DLC1;EFNA5"
"278","GO:0198738","cell-cell signaling by wnt",NA,"1.37% (7/511)",0.001490184,2.83,"ENSG00000070193;ENSG00000106571;ENSG00000147655;ENSG00000156299;ENSG00000169071;ENSG00000179399;ENSG00000183098","FGF10;GLI3;RSPO2;TIAM1;ROR2;GPC5;GPC6"
"279","GO:1900746","regulation of vascular endothelial growth factor signaling pathway",NA,"7.692% (2/26)",0.003402376,2.47,"ENSG00000169855;ENSG00000196628","ROBO1;TCF4"
"280","GO:1901019","regulation of calcium ion transmembrane transporter activity",NA,"3.571% (3/84)",0.002794866,2.55,"ENSG00000102466;ENSG00000113448;ENSG00000198947","FGF14;PDE4D;DMD"
"281","GO:1901385","regulation of voltage-gated calcium channel activity",NA,"5.714% (2/35)",0.006110321,2.21,"ENSG00000102466;ENSG00000198947","FGF14;DMD"
"282","GO:1901888","regulation of cell junction assembly",NA,"3.077% (6/195)",4.580712e-05,4.34,"ENSG00000064042;ENSG00000153707;ENSG00000164741;ENSG00000169760;ENSG00000183098;ENSG00000184349","LIMCH1;PTPRD;DLC1;NLGN1;GPC6;EFNA5"
"283","GO:1901890","positive regulation of cell junction assembly",NA,"3.061% (3/98)",0.004317068,2.36,"ENSG00000153707;ENSG00000169760;ENSG00000184349","PTPRD;NLGN1;EFNA5"
"284","GO:1902305","regulation of sodium ion transmembrane transport",NA,"4.839% (3/62)",0.001168244,2.93,"ENSG00000102466;ENSG00000129682;ENSG00000198947","FGF14;FGF13;DMD"
"285","GO:1902414","protein localization to cell junction",NA,"2.609% (3/115)",0.006734497,2.17,"ENSG00000150672;ENSG00000169760;ENSG00000183098","DLG2;NLGN1;GPC6"
"286","GO:1902473","regulation of protein localization to synapse",NA,"8% (2/25)",0.003147381,2.5,"ENSG00000169760;ENSG00000183098","NLGN1;GPC6"
"287","GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus",NA,"7.143% (2/28)",0.003940337,2.4,"ENSG00000169855;ENSG00000196628","ROBO1;TCF4"
"288","GO:1903115","regulation of actin filament-based movement",NA,"5.405% (2/37)",0.006810322,2.17,"ENSG00000113448;ENSG00000129682","PDE4D;FGF13"
"289","GO:1903421","regulation of synaptic vesicle recycling",NA,"7.692% (2/26)",0.003402376,2.47,"ENSG00000102466;ENSG00000169760","FGF14;NLGN1"
"290","GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum",NA,"6.25% (2/32)",0.00512638,2.29,"ENSG00000113448;ENSG00000198947","PDE4D;DMD"
"291","GO:1903539","protein localization to postsynaptic membrane",NA,"4.651% (2/43)",0.009116439,2.04,"ENSG00000150672;ENSG00000183098","DLG2;GPC6"
"292","GO:1904062","regulation of cation transmembrane transport",NA,"2.115% (7/331)",0.0001102843,3.96,"ENSG00000102466;ENSG00000113448;ENSG00000129682;ENSG00000150672;ENSG00000169760;ENSG00000185774;ENSG00000198947","FGF14;PDE4D;FGF13;DLG2;NLGN1;KCNIP4;DMD"
"293","GO:1904321","response to forskolin",NA,"16.667% (2/12)",0.0007119809,3.15,"ENSG00000078295;ENSG00000184349","ADCY2;EFNA5"
"294","GO:1904322","cellular response to forskolin",NA,"16.667% (2/12)",0.0007119809,3.15,"ENSG00000078295;ENSG00000184349","ADCY2;EFNA5"
"295","GO:1904861","excitatory synapse assembly",NA,"7.692% (2/26)",0.003402376,2.47,"ENSG00000153707;ENSG00000169760","PTPRD;NLGN1"
"296","GO:1905114","cell surface receptor signaling pathway involved in cell-cell signaling",NA,"1.309% (8/611)",0.0008950777,3.05,"ENSG00000070193;ENSG00000106571;ENSG00000147655;ENSG00000156299;ENSG00000169071;ENSG00000169760;ENSG00000179399;ENSG00000183098","FGF10;GLI3;RSPO2;TIAM1;ROR2;NLGN1;GPC5;GPC6"
"297","GO:1905150","regulation of voltage-gated sodium channel activity",NA,"33.333% (2/6)",0.0001639119,3.79,"ENSG00000102466;ENSG00000129682","FGF14;FGF13"
"298","GO:1905606","regulation of presynapse assembly",NA,"8.333% (3/36)",0.000234498,3.63,"ENSG00000153707;ENSG00000169760;ENSG00000183098","PTPRD;NLGN1;GPC6"
"299","GO:2000026","regulation of multicellular organismal development",NA,"0.842% (11/1306)",0.003452425,2.46,"ENSG00000106571;ENSG00000129682;ENSG00000134532;ENSG00000149948;ENSG00000153707;ENSG00000156299;ENSG00000169071;ENSG00000169760;ENSG00000169855;ENSG00000184349;ENSG00000196628","GLI3;FGF13;SOX5;HMGA2;PTPRD;TIAM1;ROR2;NLGN1;ROBO1;EFNA5;TCF4"
"300","GO:2000027","regulation of animal organ morphogenesis",NA,"3.279% (6/183)",3.209505e-05,4.49,"ENSG00000070193;ENSG00000147655;ENSG00000156299;ENSG00000169071;ENSG00000169855;ENSG00000183098","FGF10;RSPO2;TIAM1;ROR2;ROBO1;GPC6"
"301","GO:2000145","regulation of cell motility",NA,"0.972% (9/926)",0.003326609,2.48,"ENSG00000048052;ENSG00000064042;ENSG00000070193;ENSG00000144724;ENSG00000156299;ENSG00000164741;ENSG00000169071;ENSG00000169855;ENSG00000233608","HDAC9;LIMCH1;FGF10;PTPRG;TIAM1;DLC1;ROR2;ROBO1;TWIST2"
"302","GO:2000310","regulation of NMDA receptor activity",NA,"5.714% (2/35)",0.006110321,2.21,"ENSG00000150672;ENSG00000169760","DLG2;NLGN1"
"303","GO:2000649","regulation of sodium ion transmembrane transporter activity",NA,"5.769% (3/52)",0.0006989352,3.16,"ENSG00000102466;ENSG00000129682;ENSG00000198947","FGF14;FGF13;DMD"
"304","GO:2001257","regulation of cation channel activity",NA,"3.468% (6/173)",2.338518e-05,4.63,"ENSG00000102466;ENSG00000113448;ENSG00000129682;ENSG00000150672;ENSG00000169760;ENSG00000198947","FGF14;PDE4D;FGF13;DLG2;NLGN1;DMD"
