"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"219","GO:0051272","positive regulation of cellular component movement","Any process that activates or increases the frequency, rate or extent of the movement of a cellular component.","2.19% (12/548)",1.157138e-07,6.94,"ENSG00000077942;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000131016;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000157227;ENSG00000183023","FBLN1;LAMB1;ABL1;BMP7;FN1;IGFBP5;AKAP12;POSTN;ITGAV;CXCL14;MMP14;SLC8A1"
"220","GO:0051674","localization of cell","Any process in which a cell is transported to, and/or maintained in, a specific location.","1.41% (22/1560)",4.870971e-10,9.31,"ENSG00000011465;ENSG00000035403;ENSG00000050555;ENSG00000077942;ENSG00000090863;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000131016;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000147257;ENSG00000157227;ENSG00000160789;ENSG00000163430;ENSG00000163697;ENSG00000168542;ENSG00000171444;ENSG00000183023","DCN;VCL;LAMC3;FBLN1;GLG1;LAMB1;ABL1;BMP7;FN1;IGFBP5;AKAP12;POSTN;ITGAV;CXCL14;GPC3;MMP14;LMNA;FSTL1;APBB2;COL3A1;MCC;SLC8A1"
"221","GO:0051693","actin filament capping","The binding of a protein or protein complex to the end of an actin filament, thus preventing the addition, exchange or removal of further actin subunits.","5.128% (2/39)",0.006981606,2.16,"ENSG00000087274;ENSG00000115306","ADD1;SPTBN1"
"222","GO:0051716","cellular response to stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell.","0.532% (35/6579)",6.026005e-05,4.22,"ENSG00000011465;ENSG00000077942;ENSG00000084636;ENSG00000087274;ENSG00000090863;ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000131016;ENSG00000133110;ENSG00000134871;ENSG00000136068;ENSG00000138448;ENSG00000142156;ENSG00000145824;ENSG00000146197;ENSG00000147257;ENSG00000155011;ENSG00000157227;ENSG00000159788;ENSG00000160789;ENSG00000163430;ENSG00000163697;ENSG00000166147;ENSG00000166482;ENSG00000168079;ENSG00000168542;ENSG00000171243;ENSG00000171444;ENSG00000183023;ENSG00000187498","DCN;FBLN1;COL16A1;ADD1;GLG1;ABL1;TIMP3;BMP7;SPTBN1;FN1;IGFBP5;INHBA;AKAP12;POSTN;COL4A2;FLNB;ITGAV;COL6A1;CXCL14;SCUBE3;GPC3;DKK2;MMP14;RGS12;LMNA;FSTL1;APBB2;FBN1;MFAP4;SCARA5;COL3A1;SOSTDC1;MCC;SLC8A1;COL4A1"
"223","GO:0051882","mitochondrial depolarization","The process in which the potential difference across the mitochondrial membrane is reduced from its steady state level.","8.696% (2/23)",0.002463212,2.61,"ENSG00000011465;ENSG00000097007","DCN;ABL1"
"224","GO:0051893","regulation of focal adhesion assembly","Any process that modulates the frequency, rate or extent of focal adhesion formation, the establishment and maturation of focal adhesions.","6.349% (4/63)",4.922488e-05,4.31,"ENSG00000035403;ENSG00000084636;ENSG00000097007;ENSG00000157227","VCL;COL16A1;ABL1;MMP14"
"225","GO:0051894","positive regulation of focal adhesion assembly","Any process that activates or increases the frequency, rate or extent of focal adhesion assembly, the establishment and maturation of focal adhesions.","8% (2/25)",0.002908836,2.54,"ENSG00000084636;ENSG00000097007","COL16A1;ABL1"
"226","GO:0051899","membrane depolarization","The process in which membrane potential decreases with respect to its steady-state potential, usually from negative potential to a more positive potential. For example, the initial depolarization during the rising phase of an action potential is in the direction from the negative steady-state resting potential towards the positive membrane potential that will be the peak of the action potential.","3.614% (3/83)",0.00240871,2.62,"ENSG00000011465;ENSG00000097007;ENSG00000183023","DCN;ABL1;SLC8A1"
"227","GO:0052547","regulation of peptidase activity","Any process that modulates the frequency, rate or extent of peptidase activity, the hydrolysis of peptide bonds within proteins.","1.282% (5/390)",0.008161814,2.09,"ENSG00000077942;ENSG00000100234;ENSG00000115414;ENSG00000147257;ENSG00000163359","FBLN1;TIMP3;FN1;GPC3;COL6A3"
"228","GO:0060284","regulation of cell development","Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.","1.66% (8/482)",0.0001378869,3.86,"ENSG00000035403;ENSG00000077942;ENSG00000087274;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000133110;ENSG00000166147","VCL;FBLN1;ADD1;ABL1;BMP7;FN1;POSTN;FBN1"
"229","GO:0060322","head development","The biological process whose specific outcome is the progression of a head from an initial condition to its mature state. The head is the anterior-most division of the body.","1.011% (8/791)",0.003496573,2.46,"ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000122641;ENSG00000157227;ENSG00000168542;ENSG00000183023;ENSG00000187498","LAMB1;ABL1;BMP7;INHBA;MMP14;COL3A1;SLC8A1;COL4A1"
"230","GO:0060395","SMAD protein signal transduction","The cascade of processes by which a signal interacts with a receptor, causing a change in the activity of a SMAD protein, and ultimately effecting a change in the functioning of the cell.","4.054% (3/74)",0.001734215,2.76,"ENSG00000101144;ENSG00000115306;ENSG00000122641","BMP7;SPTBN1;INHBA"
"231","GO:0060429","epithelium development","The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure.","1.122% (13/1159)",5.368746e-05,4.27,"ENSG00000035403;ENSG00000087274;ENSG00000097007;ENSG00000101144;ENSG00000115461;ENSG00000122641;ENSG00000136068;ENSG00000138759;ENSG00000147257;ENSG00000157227;ENSG00000163430;ENSG00000171243;ENSG00000187498","VCL;ADD1;ABL1;BMP7;IGFBP5;INHBA;FLNB;FRAS1;GPC3;MMP14;FSTL1;SOSTDC1;COL4A1"
"232","GO:0060537","muscle tissue development","The progression of muscle tissue over time, from its initial formation to its mature state. Muscle tissue is a contractile tissue made up of actin and myosin fibers.","2.122% (8/377)",2.451315e-05,4.61,"ENSG00000011465;ENSG00000060718;ENSG00000101144;ENSG00000115461;ENSG00000136068;ENSG00000160789;ENSG00000168542;ENSG00000183023","DCN;COL11A1;BMP7;IGFBP5;FLNB;LMNA;COL3A1;SLC8A1"
"233","GO:0060560","developmental growth involved in morphogenesis","The increase in size or mass of an anatomical structure that contributes to the structure attaining its shape.","1.674% (4/239)",0.007240638,2.14,"ENSG00000035403;ENSG00000097007;ENSG00000115414;ENSG00000133110","VCL;ABL1;FN1;POSTN"
"234","GO:0060562","epithelial tube morphogenesis","The process in which the anatomical structures of a tube are generated and organized from an epithelium. Epithelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system.","1.813% (6/331)",0.0006449831,3.19,"ENSG00000097007;ENSG00000101144;ENSG00000147257;ENSG00000157227;ENSG00000171243;ENSG00000187498","ABL1;BMP7;GPC3;MMP14;SOSTDC1;COL4A1"
"235","GO:0060571","morphogenesis of an epithelial fold","The morphogenetic process in which an epithelial sheet bends along a linear axis.","7.692% (2/26)",0.003144779,2.5,"ENSG00000101144;ENSG00000171243","BMP7;SOSTDC1"
"236","GO:0060572","morphogenesis of an epithelial bud","The morphogenetic process in which a bud forms from an epithelial sheet. A bud is a protrusion that forms form the sheet by localized folding.","12.5% (2/16)",0.001185249,2.93,"ENSG00000101144;ENSG00000171243","BMP7;SOSTDC1"
"237","GO:0060993","kidney morphogenesis","Morphogenesis of a kidney. A kidney is an organ that filters the blood and excretes the end products of body metabolism in the form of urine.","3.261% (3/92)",0.003226113,2.49,"ENSG00000101144;ENSG00000138759;ENSG00000147257","BMP7;FRAS1;GPC3"
"238","GO:0061061","muscle structure development","The progression of a muscle structure over time, from its formation to its mature state. Muscle structures are contractile cells, tissues or organs that are found in multicellular organisms.","2.007% (12/598)",2.969754e-07,6.53,"ENSG00000011465;ENSG00000060718;ENSG00000097007;ENSG00000115461;ENSG00000136068;ENSG00000145824;ENSG00000157227;ENSG00000160789;ENSG00000163359;ENSG00000168542;ENSG00000171243;ENSG00000183023","DCN;COL11A1;ABL1;IGFBP5;FLNB;CXCL14;MMP14;LMNA;COL6A3;COL3A1;SOSTDC1;SLC8A1"
"239","GO:0061138","morphogenesis of a branching epithelium","The process in which the anatomical structures of a branched epithelium are generated and organized.","2.732% (5/183)",0.0002963288,3.53,"ENSG00000097007;ENSG00000101144;ENSG00000147257;ENSG00000157227;ENSG00000187498","ABL1;BMP7;GPC3;MMP14;COL4A1"
"240","GO:0061564","axon development","The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation).","1.172% (6/512)",0.005787491,2.24,"ENSG00000035403;ENSG00000097007;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000163697","VCL;ABL1;BMP7;SPTBN1;FN1;APBB2"
"241","GO:0070169","positive regulation of biomineral tissue development","Any process that activates or increases the frequency, rate or extent of biomineral tissue development, the formation of hard tissues that consist mainly of inorganic compounds.","4.348% (2/46)",0.009613048,2.02,"ENSG00000101144;ENSG00000183023","BMP7;SLC8A1"
"242","GO:0070371","ERK1 and ERK2 cascade","An intracellular protein kinase cascade containing at least ERK1 or ERK2 (MAPKs), a MEK (a MAPKK) and a MAP3K. The cascade may involve 4 different kinases, as it can also contain an additional tier: the upstream MAP4K. The kinases in each tier phosphorylate and activate the kinase in the downstream tier to transmit a signal within a cell.","2.055% (6/292)",0.0003321582,3.48,"ENSG00000077942;ENSG00000097007;ENSG00000100234;ENSG00000115414;ENSG00000131016;ENSG00000138448","FBLN1;ABL1;TIMP3;FN1;AKAP12;ITGAV"
"243","GO:0070372","regulation of ERK1 and ERK2 cascade","Any process that modulates the frequency, rate or extent of signal transduction mediated by the ERK1 and ERK2 cascade.","1.838% (5/272)",0.001767261,2.75,"ENSG00000077942;ENSG00000097007;ENSG00000100234;ENSG00000115414;ENSG00000131016","FBLN1;ABL1;TIMP3;FN1;AKAP12"
"244","GO:0070373","negative regulation of ERK1 and ERK2 cascade","Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction mediated by the ERK1 and ERK2 cascade.","4.11% (3/73)",0.001667665,2.78,"ENSG00000077942;ENSG00000097007;ENSG00000100234","FBLN1;ABL1;TIMP3"
"245","GO:0070482","response to oxygen levels","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of oxygen.","1.312% (5/381)",0.007416155,2.13,"ENSG00000101144;ENSG00000133110;ENSG00000157227;ENSG00000160789;ENSG00000183023","BMP7;POSTN;MMP14;LMNA;SLC8A1"
"246","GO:0070848","response to growth factor","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus.","1.545% (11/712)",1.24923e-05,4.9,"ENSG00000011465;ENSG00000090863;ENSG00000097007;ENSG00000101144;ENSG00000133110;ENSG00000134871;ENSG00000147257;ENSG00000163430;ENSG00000166147;ENSG00000168542;ENSG00000171243","DCN;GLG1;ABL1;BMP7;POSTN;COL4A2;GPC3;FSTL1;FBN1;COL3A1;SOSTDC1"
"247","GO:0070887","cellular response to chemical stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus.","0.788% (24/3045)",5.177373e-06,5.29,"ENSG00000011465;ENSG00000084636;ENSG00000087274;ENSG00000090863;ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000131016;ENSG00000133110;ENSG00000134871;ENSG00000136068;ENSG00000142156;ENSG00000145824;ENSG00000147257;ENSG00000160789;ENSG00000163430;ENSG00000166147;ENSG00000168542;ENSG00000171243;ENSG00000183023;ENSG00000187498","DCN;COL16A1;ADD1;GLG1;ABL1;TIMP3;BMP7;FN1;IGFBP5;INHBA;AKAP12;POSTN;COL4A2;FLNB;COL6A1;CXCL14;GPC3;LMNA;FSTL1;FBN1;COL3A1;SOSTDC1;SLC8A1;COL4A1"
"248","GO:0071229","cellular response to acid chemical","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by the chemical structure of the anion portion of the dissociated acid (rather than the acid acting as a proton donor). The acid chemical may be in gaseous, liquid or solid form.","5.263% (4/76)",0.0001028158,3.99,"ENSG00000084636;ENSG00000142156;ENSG00000168542;ENSG00000187498","COL16A1;COL6A1;COL3A1;COL4A1"
"249","GO:0071230","cellular response to amino acid stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amino acid stimulus. An amino acid is a carboxylic acids containing one or more amino groups.","5.882% (4/68)",6.650896e-05,4.18,"ENSG00000084636;ENSG00000142156;ENSG00000168542;ENSG00000187498","COL16A1;COL6A1;COL3A1;COL4A1"
"250","GO:0071310","cellular response to organic substance","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus.","0.916% (23/2510)",6.495576e-07,6.19,"ENSG00000011465;ENSG00000084636;ENSG00000087274;ENSG00000090863;ENSG00000097007;ENSG00000100234;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000131016;ENSG00000133110;ENSG00000134871;ENSG00000136068;ENSG00000142156;ENSG00000147257;ENSG00000160789;ENSG00000163430;ENSG00000166147;ENSG00000168542;ENSG00000171243;ENSG00000183023;ENSG00000187498","DCN;COL16A1;ADD1;GLG1;ABL1;TIMP3;BMP7;FN1;IGFBP5;INHBA;AKAP12;POSTN;COL4A2;FLNB;COL6A1;GPC3;LMNA;FSTL1;FBN1;COL3A1;SOSTDC1;SLC8A1;COL4A1"
"251","GO:0071363","cellular response to growth factor stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus.","1.606% (11/685)",8.676121e-06,5.06,"ENSG00000011465;ENSG00000090863;ENSG00000097007;ENSG00000101144;ENSG00000133110;ENSG00000134871;ENSG00000147257;ENSG00000163430;ENSG00000166147;ENSG00000168542;ENSG00000171243","DCN;GLG1;ABL1;BMP7;POSTN;COL4A2;GPC3;FSTL1;FBN1;COL3A1;SOSTDC1"
"252","GO:0071417","cellular response to organonitrogen compound","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organonitrogen stimulus. An organonitrogen compound is formally a compound containing at least one carbon-nitrogen bond.","1.318% (8/607)",0.0006514579,3.19,"ENSG00000084636;ENSG00000097007;ENSG00000115461;ENSG00000142156;ENSG00000166147;ENSG00000168542;ENSG00000183023;ENSG00000187498","COL16A1;ABL1;IGFBP5;COL6A1;FBN1;COL3A1;SLC8A1;COL4A1"
"253","GO:0071495","cellular response to endogenous stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism.","1.228% (16/1303)",1.688147e-06,5.77,"ENSG00000084636;ENSG00000090863;ENSG00000097007;ENSG00000101144;ENSG00000115461;ENSG00000122641;ENSG00000133110;ENSG00000134871;ENSG00000142156;ENSG00000147257;ENSG00000163430;ENSG00000166147;ENSG00000168542;ENSG00000171243;ENSG00000183023;ENSG00000187498","COL16A1;GLG1;ABL1;BMP7;IGFBP5;INHBA;POSTN;COL4A2;COL6A1;GPC3;FSTL1;FBN1;COL3A1;SOSTDC1;SLC8A1;COL4A1"
"254","GO:0071559","response to transforming growth factor beta","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a transforming growth factor beta stimulus.","2.033% (5/246)",0.001133843,2.95,"ENSG00000090863;ENSG00000133110;ENSG00000134871;ENSG00000166147;ENSG00000168542","GLG1;POSTN;COL4A2;FBN1;COL3A1"
"255","GO:0071560","cellular response to transforming growth factor beta stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a transforming growth factor beta stimulus.","2.083% (5/240)",0.001015664,2.99,"ENSG00000090863;ENSG00000133110;ENSG00000134871;ENSG00000166147;ENSG00000168542","GLG1;POSTN;COL4A2;FBN1;COL3A1"
"256","GO:0071604","transforming growth factor beta production","The appearance of any member of the transforming growth factor-beta family of cytokines due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. Transforming growth factor-beta family members include TGF-B1, TGF-B2, and TGF-B3.","7.5% (3/40)",0.0002854145,3.54,"ENSG00000077942;ENSG00000115414;ENSG00000138448","FBLN1;FN1;ITGAV"
"257","GO:0071634","regulation of transforming growth factor beta production","Any process that modulates the frequency, rate, or extent of production of transforming growth factor-beta.","7.895% (3/38)",0.0002448056,3.61,"ENSG00000077942;ENSG00000115414;ENSG00000138448","FBLN1;FN1;ITGAV"
"258","GO:0071635","negative regulation of transforming growth factor beta production","Any process that stops, prevents, or reduces the frequency, rate, or extent of production of transforming growth factor-beta.","16.667% (2/12)",0.0006572736,3.18,"ENSG00000077942;ENSG00000115414","FBLN1;FN1"
"259","GO:0071711","basement membrane organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the basement membrane.","6.452% (2/31)",0.004453547,2.35,"ENSG00000091136;ENSG00000187498","LAMB1;COL4A1"
"260","GO:0071772","response to BMP","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a bone morphogenetic protein (BMP) stimulus.","3.774% (6/159)",1.144747e-05,4.94,"ENSG00000097007;ENSG00000101144;ENSG00000147257;ENSG00000163430;ENSG00000166147;ENSG00000171243","ABL1;BMP7;GPC3;FSTL1;FBN1;SOSTDC1"
"261","GO:0071773","cellular response to BMP stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a bone morphogenetic protein (BMP) stimulus.","3.774% (6/159)",1.144747e-05,4.94,"ENSG00000097007;ENSG00000101144;ENSG00000147257;ENSG00000163430;ENSG00000166147;ENSG00000171243","ABL1;BMP7;GPC3;FSTL1;FBN1;SOSTDC1"
"262","GO:0071840","cellular component organization or biogenesis","A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component.","0.543% (34/6257)",5.82555e-05,4.23,"ENSG00000011465;ENSG00000035403;ENSG00000050555;ENSG00000060718;ENSG00000077942;ENSG00000084636;ENSG00000087274;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000111799;ENSG00000115306;ENSG00000115414;ENSG00000115461;ENSG00000122641;ENSG00000133110;ENSG00000134871;ENSG00000136068;ENSG00000138448;ENSG00000142156;ENSG00000142173;ENSG00000146197;ENSG00000147257;ENSG00000157227;ENSG00000160789;ENSG00000163359;ENSG00000163697;ENSG00000166147;ENSG00000166482;ENSG00000167460;ENSG00000168079;ENSG00000168542;ENSG00000187498;ENSG00000187720","DCN;VCL;LAMC3;COL11A1;FBLN1;COL16A1;ADD1;LAMB1;ABL1;BMP7;COL12A1;SPTBN1;FN1;IGFBP5;INHBA;POSTN;COL4A2;FLNB;ITGAV;COL6A1;COL6A2;SCUBE3;GPC3;MMP14;LMNA;COL6A3;APBB2;FBN1;MFAP4;TPM4;SCARA5;COL3A1;COL4A1;THSD4"
"263","GO:0071901","negative regulation of protein serine/threonine kinase activity","Any process that decreases the rate, frequency, or extent of protein serine/threonine kinase activity.","2.222% (3/135)",0.009353563,2.03,"ENSG00000097007;ENSG00000101144;ENSG00000183023","ABL1;BMP7;SLC8A1"
"264","GO:0072001","renal system development","The process whose specific outcome is the progression of the renal system over time, from its formation to the mature structure. The renal system maintains fluid balance and contributes to electrolyte balance, acid/base balance, and disposal of nitrogenous waste products. In humans, the renal system comprises a pair of kidneys, a pair of ureters, urinary bladder, urethra, sphincter muscle and associated blood vessels.","1.993% (6/301)",0.0003905087,3.41,"ENSG00000011465;ENSG00000101144;ENSG00000138759;ENSG00000147257;ENSG00000166147;ENSG00000187498","DCN;BMP7;FRAS1;GPC3;FBN1;COL4A1"
"265","GO:0072111","cell proliferation involved in kidney development","The multiplication or reproduction of cells, resulting in the expansion of the population in the kidney.","10.526% (2/19)",0.001678595,2.78,"ENSG00000101144;ENSG00000147257","BMP7;GPC3"
"266","GO:0072203","cell proliferation involved in metanephros development","The multiplication or reproduction of cells, resulting in the expansion of the population in the metanephros.","20% (2/10)",0.00044999,3.35,"ENSG00000101144;ENSG00000147257","BMP7;GPC3"
"267","GO:0072359","circulatory system development","The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis.","1.308% (14/1070)",4.383983e-06,5.36,"ENSG00000011465;ENSG00000060718;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000134871;ENSG00000138448;ENSG00000147257;ENSG00000157227;ENSG00000160789;ENSG00000166147;ENSG00000168542;ENSG00000183023;ENSG00000187498","DCN;COL11A1;ABL1;BMP7;FN1;COL4A2;ITGAV;GPC3;MMP14;LMNA;FBN1;COL3A1;SLC8A1;COL4A1"
"268","GO:0072376","protein activation cascade","A response to a stimulus that consists of a sequential series of modifications to a set of proteins where the product of one reaction acts catalytically in the following reaction. The magnitude of the response is typically amplified at each successive step in the cascade. Modifications typically include proteolysis or covalent modification, and may also include binding events.","9.091% (2/22)",0.002253643,2.65,"ENSG00000077942;ENSG00000115414","FBLN1;FN1"
"269","GO:0072378","blood coagulation, fibrin clot formation","A protein activation cascade that contributes to blood coagulation and consists of the cascade of enzymatic reactions initiated by physical damage to the wall of a blood vessel, leading to the formation of a formation of a fibrin clot at the site of the injury. The process also includes numerous positive and negative regulatory events.","9.091% (2/22)",0.002253643,2.65,"ENSG00000077942;ENSG00000115414","FBLN1;FN1"
"270","GO:0085029","extracellular matrix assembly","The aggregation, arrangement and bonding together of the extracellular matrix.","6.977% (3/43)",0.0003540967,3.45,"ENSG00000091136;ENSG00000166482;ENSG00000187720","LAMB1;MFAP4;THSD4"
"271","GO:0090090","negative regulation of canonical Wnt signaling pathway","Any process that decreases the rate, frequency, or extent of the Wnt signaling pathway through beta-catenin, the series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes.","2.26% (4/177)",0.002496667,2.6,"ENSG00000147257;ENSG00000155011;ENSG00000171243;ENSG00000171444","GPC3;DKK2;SOSTDC1;MCC"
"272","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","Any process that modulates the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand.","3.347% (8/239)",8.548694e-07,6.07,"ENSG00000090863;ENSG00000097007;ENSG00000101144;ENSG00000122641;ENSG00000147257;ENSG00000163430;ENSG00000166147;ENSG00000171243","GLG1;ABL1;BMP7;INHBA;GPC3;FSTL1;FBN1;SOSTDC1"
"273","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","Any process that increases the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand.","2.885% (3/104)",0.004553647,2.34,"ENSG00000101144;ENSG00000122641;ENSG00000147257","BMP7;INHBA;GPC3"
"274","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","Any process that decreases the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand.","3.252% (4/123)",0.0006511817,3.19,"ENSG00000090863;ENSG00000097007;ENSG00000166147;ENSG00000171243","GLG1;ABL1;FBN1;SOSTDC1"
"275","GO:0090109","regulation of cell-substrate junction assembly","Any process that modulates the rate, frequency, or extent of cell-substrate junction assembly. Cell-substrate junction assembly is the aggregation, arrangement and bonding together of a set of components to form a junction between a cell and its substrate.","6.349% (4/63)",4.922488e-05,4.31,"ENSG00000035403;ENSG00000084636;ENSG00000097007;ENSG00000157227","VCL;COL16A1;ABL1;MMP14"
"276","GO:0090287","regulation of cellular response to growth factor stimulus","Any process that modulates the rate, frequency, or extent of a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus.","2.431% (7/288)",3.525775e-05,4.45,"ENSG00000011465;ENSG00000090863;ENSG00000097007;ENSG00000147257;ENSG00000163430;ENSG00000166147;ENSG00000171243","DCN;GLG1;ABL1;GPC3;FSTL1;FBN1;SOSTDC1"
"277","GO:0090288","negative regulation of cellular response to growth factor stimulus","Any process that decreases the rate, frequency, or extent of a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus.","4% (4/100)",0.0002969317,3.53,"ENSG00000011465;ENSG00000097007;ENSG00000166147;ENSG00000171243","DCN;ABL1;FBN1;SOSTDC1"
"278","GO:0090596","sensory organ morphogenesis","Morphogenesis of a sensory organ. A sensory organ is defined as a tissue or set of tissues that work together to receive and transmit signals from external or internal stimuli. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions.","1.544% (4/259)",0.009548082,2.02,"ENSG00000060718;ENSG00000101144;ENSG00000157890;ENSG00000166147","COL11A1;BMP7;MEGF11;FBN1"
"279","GO:0097191","extrinsic apoptotic signaling pathway","A series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with either a ligand binding to a cell surface receptor, or a ligand being withdrawn from a cell surface receptor (e.g. in the case of signaling by dependence receptors), and ends when the execution phase of apoptosis is triggered.","1.86% (4/215)",0.005001782,2.3,"ENSG00000100234;ENSG00000122641;ENSG00000138448;ENSG00000160789","TIMP3;INHBA;ITGAV;LMNA"
"280","GO:0097435","supramolecular fiber organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure.","1.284% (9/701)",0.0003488465,3.46,"ENSG00000060718;ENSG00000087274;ENSG00000097007;ENSG00000111799;ENSG00000115306;ENSG00000166482;ENSG00000167460;ENSG00000168542;ENSG00000187720","COL11A1;ADD1;ABL1;COL12A1;SPTBN1;MFAP4;TPM4;COL3A1;THSD4"
"281","GO:0098773","skin epidermis development","The process whose specific outcome is the progression of the skin epidermis over time, from its formation to the mature structure.","3.297% (3/91)",0.003127945,2.5,"ENSG00000115461;ENSG00000122641;ENSG00000171243","IGFBP5;INHBA;SOSTDC1"
"282","GO:0120039","plasma membrane bounded cell projection morphogenesis","The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized.","1.048% (7/668)",0.005262107,2.28,"ENSG00000035403;ENSG00000097007;ENSG00000101144;ENSG00000115306;ENSG00000115414;ENSG00000133110;ENSG00000163697","VCL;ABL1;BMP7;SPTBN1;FN1;POSTN;APBB2"
"283","GO:0150063","visual system development",NA,"1.6% (6/375)",0.001232283,2.91,"ENSG00000050555;ENSG00000101144;ENSG00000122641;ENSG00000157890;ENSG00000166147;ENSG00000187498","LAMC3;BMP7;INHBA;MEGF11;FBN1;COL4A1"
