"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"191","GO:0071495","cellular response to endogenous stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism.","1.48% (19/1281)",6.183769e-09,8.21,"ENSG00000026025;ENSG00000049323;ENSG00000069275;ENSG00000087460;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000124151;ENSG00000133110;ENSG00000134871;ENSG00000138668;ENSG00000142192;ENSG00000150938;ENSG00000156052;ENSG00000164692;ENSG00000166068;ENSG00000175387;ENSG00000187498","VIM;LTBP1;NUCKS1;GNAS;COL1A1;GNAI2;IGFBP5;TIA1;NCOA3;POSTN;COL4A2;HNRNPD;APP;CRIM1;GNAQ;COL1A2;SPRED1;SMAD2;COL4A1"
"192","GO:0071559","response to transforming growth factor beta","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a transforming growth factor beta stimulus.","2.85% (7/246)",1.344047e-05,4.87,"ENSG00000049323;ENSG00000108821;ENSG00000133110;ENSG00000134871;ENSG00000164692;ENSG00000166068;ENSG00000175387","LTBP1;COL1A1;POSTN;COL4A2;COL1A2;SPRED1;SMAD2"
"193","GO:0071560","cellular response to transforming growth factor beta stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a transforming growth factor beta stimulus.","2.92% (7/240)",1.144946e-05,4.94,"ENSG00000049323;ENSG00000108821;ENSG00000133110;ENSG00000134871;ENSG00000164692;ENSG00000166068;ENSG00000175387","LTBP1;COL1A1;POSTN;COL4A2;COL1A2;SPRED1;SMAD2"
"194","GO:0071774","response to fibroblast growth factor","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fibroblast growth factor stimulus.","2.78% (4/144)",0.001206427,2.92,"ENSG00000108821;ENSG00000116001;ENSG00000133110;ENSG00000166068","COL1A1;TIA1;POSTN;SPRED1"
"195","GO:0071840","cellular component organization or biogenesis","A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component.","0.54% (34/6318)",8.866242e-05,4.05,"ENSG00000026025;ENSG00000069275;ENSG00000079819;ENSG00000083312;ENSG00000092421;ENSG00000107518;ENSG00000108821;ENSG00000110066;ENSG00000115461;ENSG00000116560;ENSG00000119596;ENSG00000124151;ENSG00000130635;ENSG00000133110;ENSG00000134871;ENSG00000138668;ENSG00000138688;ENSG00000142192;ENSG00000146463;ENSG00000146938;ENSG00000150938;ENSG00000157827;ENSG00000164692;ENSG00000169519;ENSG00000169604;ENSG00000170242;ENSG00000172757;ENSG00000173482;ENSG00000173517;ENSG00000175387;ENSG00000187498;ENSG00000189079;ENSG00000196367;ENSG00000213079","VIM;NUCKS1;EPB41L2;TNPO1;SEMA6A;ATRNL1;COL1A1;KMT5B;IGFBP5;SFPQ;YLPM1;NCOA3;COL5A1;POSTN;COL4A2;HNRNPD;KIAA1109;APP;ZMYM4;NLGN4X;CRIM1;FMNL2;COL1A2;METTL15;ANTXR1;USP47;CFL1;PTPRM;PEAK1;SMAD2;COL4A1;ARID2;TRRAP;SCAF8"
"196","GO:0071867","response to monoamine","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a monoamine stimulus. A monoamine is any of a group of molecular messengers that contain one amino group that is connected to an aromatic ring by ethylene group (-CH2-CH2-). Monoamines are derived from the aromatic amino acids phenylalanine, tyrosine, histidine and tryptophan.","5.56% (2/36)",0.006062016,2.22,"ENSG00000087460;ENSG00000142192","GNAS;APP"
"197","GO:0071868","cellular response to monoamine stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a monoamine stimulus. A monoamine is any of a group of molecular messengers that contain one amino group that is connected to an aromatic ring by ethylene group (-CH2-CH2-). Monoamines are derived from the aromatic amino acids phenylalanine, tyrosine, histidine and tryptophan.","6.25% (2/32)",0.004812208,2.32,"ENSG00000087460;ENSG00000142192","GNAS;APP"
"198","GO:0071869","response to catecholamine","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a catecholamine stimulus. A catecholamine is any of a group of biogenic amines that includes 4-(2-aminoethyl)pyrocatechol [4-(2-aminoethyl)benzene-1,2-diol] and derivatives formed by substitution.","5.56% (2/36)",0.006062016,2.22,"ENSG00000087460;ENSG00000142192","GNAS;APP"
"199","GO:0071870","cellular response to catecholamine stimulus","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a catecholamine stimulus. A catecholamine is any of a group of biogenic amines that includes 4-(2-aminoethyl)pyrocatechol [4-(2-aminoethyl)benzene-1,2-diol] and derivatives formed by substitution.","6.25% (2/32)",0.004812208,2.32,"ENSG00000087460;ENSG00000142192","GNAS;APP"
"200","GO:0071875","adrenergic receptor signaling pathway","A series of molecular signals generated as a consequence of an adrenergic receptor binding to one of its physiological ligands.","7.41% (2/27)",0.00344078,2.46,"ENSG00000087460;ENSG00000114353","GNAS;GNAI2"
"201","GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","The series of molecular signals generated as a consequence of an adrenergic receptor binding to its physiological ligand, where the pathway proceeds with activation of adenylyl cyclase and a subsequent increase in the concentration of cyclic AMP (cAMP).","8.7% (2/23)",0.002500711,2.6,"ENSG00000087460;ENSG00000114353","GNAS;GNAI2"
"202","GO:0072358","cardiovascular system development","The process whose specific outcome is the progression of the cardiovascular system over time, from its formation to the mature structure. The cardiovascular system is the anatomical system that has as its parts the heart and blood vessels.","1.53% (11/718)",1.452499e-05,4.84,"ENSG00000049323;ENSG00000092421;ENSG00000108821;ENSG00000130635;ENSG00000134871;ENSG00000164692;ENSG00000166068;ENSG00000169604;ENSG00000173482;ENSG00000187498;ENSG00000189079","LTBP1;SEMA6A;COL1A1;COL5A1;COL4A2;COL1A2;SPRED1;ANTXR1;PTPRM;COL4A1;ARID2"
"203","GO:0072359","circulatory system development","The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis.","1.23% (13/1059)",2.259156e-05,4.65,"ENSG00000049323;ENSG00000092421;ENSG00000108821;ENSG00000122870;ENSG00000130635;ENSG00000134871;ENSG00000164692;ENSG00000166068;ENSG00000169604;ENSG00000173482;ENSG00000175387;ENSG00000187498;ENSG00000189079","LTBP1;SEMA6A;COL1A1;BICC1;COL5A1;COL4A2;COL1A2;SPRED1;ANTXR1;PTPRM;SMAD2;COL4A1;ARID2"
"204","GO:0080090","regulation of primary metabolic process","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism involving those compounds formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism.","0.5% (28/5626)",0.003629616,2.44,"ENSG00000026025;ENSG00000069275;ENSG00000083312;ENSG00000092421;ENSG00000102908;ENSG00000105810;ENSG00000108821;ENSG00000110066;ENSG00000114353;ENSG00000115461;ENSG00000116001;ENSG00000116560;ENSG00000119596;ENSG00000124151;ENSG00000138668;ENSG00000142192;ENSG00000150938;ENSG00000156052;ENSG00000164830;ENSG00000166068;ENSG00000166326;ENSG00000169604;ENSG00000170242;ENSG00000175387;ENSG00000189079;ENSG00000196367;ENSG00000196950;ENSG00000213079","VIM;NUCKS1;TNPO1;SEMA6A;NFAT5;CDK6;COL1A1;KMT5B;GNAI2;IGFBP5;TIA1;SFPQ;YLPM1;NCOA3;HNRNPD;APP;CRIM1;GNAQ;OXR1;SPRED1;TRIM44;ANTXR1;USP47;SMAD2;ARID2;TRRAP;SLC39A10;SCAF8"
"205","GO:0080135","regulation of cellular response to stress","Any process that modulates the frequency, rate or extent of a cellular response to stress. Cellular response to stress is a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation).","1.08% (8/738)",0.002390978,2.62,"ENSG00000105810;ENSG00000110066;ENSG00000116560;ENSG00000142192;ENSG00000164830;ENSG00000166068;ENSG00000170242;ENSG00000189079","CDK6;KMT5B;SFPQ;APP;OXR1;SPRED1;USP47;ARID2"
"206","GO:0085029","extracellular matrix assembly","The aggregation, arrangement and bonding together of the extracellular matrix.","7.41% (2/27)",0.00344078,2.46,"ENSG00000164692;ENSG00000169604","COL1A2;ANTXR1"
"207","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","Any process that modulates the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand.","1.63% (4/245)",0.008100934,2.09,"ENSG00000049323;ENSG00000150938;ENSG00000166068;ENSG00000175387","LTBP1;CRIM1;SPRED1;SMAD2"
"208","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","Any process that decreases the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand.","3.15% (4/127)",0.0007556512,3.12,"ENSG00000049323;ENSG00000150938;ENSG00000166068;ENSG00000175387","LTBP1;CRIM1;SPRED1;SMAD2"
"209","GO:0090287","regulation of cellular response to growth factor stimulus","Any process that modulates the rate, frequency, or extent of a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus.","1.72% (5/290)",0.002416241,2.62,"ENSG00000049323;ENSG00000092421;ENSG00000150938;ENSG00000166068;ENSG00000175387","LTBP1;SEMA6A;CRIM1;SPRED1;SMAD2"
"210","GO:0090288","negative regulation of cellular response to growth factor stimulus","Any process that decreases the rate, frequency, or extent of a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus.","3.07% (5/163)",0.000179428,3.75,"ENSG00000049323;ENSG00000092421;ENSG00000150938;ENSG00000166068;ENSG00000175387","LTBP1;SEMA6A;CRIM1;SPRED1;SMAD2"
"211","GO:0095500","acetylcholine receptor signaling pathway","The series of molecular signals generated as a consequence of an acetylcholine receptor binding to one of its physiological ligands.","8.33% (2/24)",0.002722409,2.57,"ENSG00000114353;ENSG00000156052","GNAI2;GNAQ"
"212","GO:0098815","modulation of excitatory postsynaptic potential","Any process that modulates the frequency, rate or extent of excitatory postsynaptic potential (EPSP). EPSP is a process that leads to a temporary increase in postsynaptic potential due to the flow of positively charged ions into the postsynaptic cell. The flow of ions that causes an EPSP is an excitatory postsynaptic current (EPSC) and makes it easier for the neuron to fire an action potential.","4.76% (2/42)",0.008182882,2.09,"ENSG00000142192;ENSG00000146938","APP;NLGN4X"
"213","GO:0150063","visual system development",NA,"1.37% (5/365)",0.006412325,2.19,"ENSG00000026025;ENSG00000130635;ENSG00000166068;ENSG00000173482;ENSG00000187498","VIM;COL5A1;SPRED1;PTPRM;COL4A1"
"214","GO:1900078","positive regulation of cellular response to insulin stimulus",NA,"8% (2/25)",0.002953026,2.53,"ENSG00000069275;ENSG00000114353","NUCKS1;GNAI2"
"215","GO:1901222","regulation of NIK/NF-kappaB signaling",NA,"2.94% (3/102)",0.00440629,2.36,"ENSG00000102908;ENSG00000142192;ENSG00000166326","NFAT5;APP;TRIM44"
"216","GO:1901224","positive regulation of NIK/NF-kappaB signaling",NA,"4.17% (3/72)",0.001638323,2.79,"ENSG00000102908;ENSG00000142192;ENSG00000166326","NFAT5;APP;TRIM44"
"217","GO:1901343","negative regulation of vasculature development",NA,"2.82% (4/142)",0.001145528,2.94,"ENSG00000092421;ENSG00000134871;ENSG00000166068;ENSG00000173482","SEMA6A;COL4A2;SPRED1;PTPRM"
"218","GO:1901652","response to peptide",NA,"1.43% (7/491)",0.0009710094,3.01,"ENSG00000026025;ENSG00000069275;ENSG00000087460;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000142192","VIM;NUCKS1;GNAS;COL1A1;GNAI2;IGFBP5;APP"
"219","GO:1901653","cellular response to peptide",NA,"1.38% (5/363)",0.006267793,2.2,"ENSG00000026025;ENSG00000069275;ENSG00000087460;ENSG00000114353;ENSG00000142192","VIM;NUCKS1;GNAS;GNAI2;APP"
"220","GO:1901698","response to nitrogen compound",NA,"1.18% (12/1019)",7.515968e-05,4.12,"ENSG00000026025;ENSG00000069275;ENSG00000087460;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000138668;ENSG00000142192;ENSG00000156052;ENSG00000164692;ENSG00000172757;ENSG00000187498","VIM;NUCKS1;GNAS;COL1A1;GNAI2;IGFBP5;HNRNPD;APP;GNAQ;COL1A2;CFL1;COL4A1"
"221","GO:1901699","cellular response to nitrogen compound",NA,"1.79% (11/614)",3.283368e-06,5.48,"ENSG00000026025;ENSG00000069275;ENSG00000087460;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000138668;ENSG00000142192;ENSG00000156052;ENSG00000164692;ENSG00000187498","VIM;NUCKS1;GNAS;COL1A1;GNAI2;IGFBP5;HNRNPD;APP;GNAQ;COL1A2;COL4A1"
"222","GO:1901700","response to oxygen-containing compound",NA,"1.05% (16/1530)",1.49193e-05,4.83,"ENSG00000026025;ENSG00000069275;ENSG00000087460;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000124151;ENSG00000133110;ENSG00000138668;ENSG00000142192;ENSG00000156052;ENSG00000164692;ENSG00000164830;ENSG00000172757;ENSG00000175387;ENSG00000187498","VIM;NUCKS1;GNAS;COL1A1;GNAI2;IGFBP5;NCOA3;POSTN;HNRNPD;APP;GNAQ;COL1A2;OXR1;CFL1;SMAD2;COL4A1"
"223","GO:1901701","cellular response to oxygen-containing compound",NA,"1.23% (13/1060)",2.281871e-05,4.64,"ENSG00000026025;ENSG00000069275;ENSG00000087460;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000124151;ENSG00000138668;ENSG00000142192;ENSG00000156052;ENSG00000164692;ENSG00000164830;ENSG00000187498","VIM;NUCKS1;GNAS;COL1A1;GNAI2;IGFBP5;NCOA3;HNRNPD;APP;GNAQ;COL1A2;OXR1;COL4A1"
"224","GO:1903613","regulation of protein tyrosine phosphatase activity",NA,"40% (2/5)",0.0001026007,3.99,"ENSG00000114353;ENSG00000196950","GNAI2;SLC39A10"
"225","GO:1903671","negative regulation of sprouting angiogenesis",NA,"5.26% (2/38)",0.006736588,2.17,"ENSG00000092421;ENSG00000166068","SEMA6A;SPRED1"
"226","GO:1903831","signal transduction involved in cellular response to ammonium ion",NA,"8.33% (2/24)",0.002722409,2.57,"ENSG00000114353;ENSG00000156052","GNAI2;GNAQ"
"227","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus",NA,"2.4% (3/125)",0.007740936,2.11,"ENSG00000049323;ENSG00000166068;ENSG00000175387","LTBP1;SPRED1;SMAD2"
"228","GO:1903845","negative regulation of cellular response to transforming growth factor beta stimulus",NA,"3.61% (3/83)",0.002461716,2.61,"ENSG00000049323;ENSG00000166068;ENSG00000175387","LTBP1;SPRED1;SMAD2"
"229","GO:1904707","positive regulation of vascular smooth muscle cell proliferation","Any process that activates or increases the frequency, rate or extent of vascular smooth muscle cell proliferation.","5.41% (2/37)",0.006395209,2.19,"ENSG00000114353;ENSG00000115461","GNAI2;IGFBP5"
"230","GO:1905144","response to acetylcholine","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an acetylcholine stimulus.","7.69% (2/26)",0.003192502,2.5,"ENSG00000114353;ENSG00000156052","GNAI2;GNAQ"
"231","GO:1905145","cellular response to acetylcholine","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an acetylcholine stimulus.","7.69% (2/26)",0.003192502,2.5,"ENSG00000114353;ENSG00000156052","GNAI2;GNAQ"
"232","GO:2000026","regulation of multicellular organismal development","Any process that modulates the frequency, rate or extent of multicellular organismal development.","0.74% (15/2022)",0.00136574,2.86,"ENSG00000026025;ENSG00000087460;ENSG00000092421;ENSG00000105810;ENSG00000108821;ENSG00000110066;ENSG00000124151;ENSG00000130635;ENSG00000134871;ENSG00000138688;ENSG00000142192;ENSG00000166068;ENSG00000172757;ENSG00000173482;ENSG00000175387","VIM;GNAS;SEMA6A;CDK6;COL1A1;KMT5B;NCOA3;COL5A1;COL4A2;KIAA1109;APP;SPRED1;CFL1;PTPRM;SMAD2"
"233","GO:2000145","regulation of cell motility","Any process that modulates the frequency, rate or extent of cell motility.","1.09% (10/921)",0.0006335702,3.2,"ENSG00000092421;ENSG00000105810;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000133110;ENSG00000142192;ENSG00000166068;ENSG00000173482;ENSG00000189079","SEMA6A;CDK6;COL1A1;GNAI2;IGFBP5;POSTN;APP;SPRED1;PTPRM;ARID2"
"234","GO:2000147","positive regulation of cell motility","Any process that activates or increases the frequency, rate or extent of cell motility.","1.12% (6/536)",0.007463848,2.13,"ENSG00000092421;ENSG00000108821;ENSG00000114353;ENSG00000115461;ENSG00000133110;ENSG00000142192","SEMA6A;COL1A1;GNAI2;IGFBP5;POSTN;APP"
"235","GO:2000181","negative regulation of blood vessel morphogenesis","Any process that stops, prevents, or reduces the frequency, rate or extent of blood vessel morphogenesis.","3.08% (4/130)",0.000824649,3.08,"ENSG00000092421;ENSG00000134871;ENSG00000166068;ENSG00000173482","SEMA6A;COL4A2;SPRED1;PTPRM"
"236","GO:2000781","positive regulation of double-strand break repair","Any process that activates or increases the frequency, rate or extent of double-strand break repair.","5% (2/40)",0.007443687,2.13,"ENSG00000110066;ENSG00000189079","KMT5B;ARID2"
"237","GO:2001020","regulation of response to DNA damage stimulus","Any process that modulates the frequency, rate or extent of response to DNA damage stimulus.","1.74% (4/230)",0.006508005,2.19,"ENSG00000110066;ENSG00000166068;ENSG00000170242;ENSG00000189079","KMT5B;SPRED1;USP47;ARID2"
"238","GO:2001022","positive regulation of response to DNA damage stimulus","Any process that activates or increases the frequency, rate or extent of response to DNA damage stimulus.","2.78% (3/108)",0.005168505,2.29,"ENSG00000110066;ENSG00000166068;ENSG00000189079","KMT5B;SPRED1;ARID2"
